web-scraper-order,web-scraper-start-url,Product_Name,Product_Price,Product_Sold
"1713627386-1200","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Lem Lcd Lem Touchscreen T8000 Putih Bening 15Ml","Rp14.400","263 Terjual"
"1713627386-1201","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Konektor LCD Redmi 5 Plus Xiaomi Connector Socket Soket Layar","Rp14.400","231 Terjual"
"1713627386-1202","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Charger Bq 24296M Redmi Note 3 Mediatek Original Xiaomi Cas Ces BQ24296M","Rp36.600","346 Terjual"
"1713627386-1203","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible On Off Xiaomi Redmi 4X Switch Tombol Volume Power","Rp8.600","140 Terjual"
"1713627386-1204","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible Papan Cas Redmi 4X Xiaomi Connector Charging Konektor Charger Ces Board Flex Fleksibel","Rp11.500","393 Terjual"
"1713627386-1205","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Buzer Redmi 4A Xiaomi Speaker Dering Music Loudspeaker Original","Rp8.600","1,3RB Terjual"
"1713627386-1206","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Infinix Hot 10 Original Lensa Camera Belakang Lens","Rp14.300","138 Terjual"
"1713627386-1207","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Connector LCD Xiaomi Redmi Note 3 4 4X Original Socket Konektor Soket Layar","Rp14.400","301 Terjual"
"1713627386-1208","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC VC7916-63 Original New Tested VC7916 63","Rp43.500","92 Terjual"
"1713627386-1209","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible On Off Redmi Note 4 Mediatek Tombol Volume Power Xiaomi Original Power","Rp8.400","97 Terjual"
"1713627386-1210","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Cas ET3153 Samsung J3 Pro J330 Original New Tested Charger 3153","Rp16.500","133 Terjual"
"1713627386-1211","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible On Off C11 C15 Realme Tombol Volume Fleksibel Original Switch Power","Rp11.500","445 Terjual"
"1713627386-1212","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Wifi Wcn3660B Original New Tested WCN 3660B","Rp33.500","79 Terjual"
"1713627386-1213","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Lensa Kamera Redmi 7 Kaca Camera Original Xiaomi Lense lens","Rp8.600","677 Terjual"
"1713627386-1214","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Tempered Glass A3s Oppo Bening Pelindung Layar Screen Guard","Rp8.600","94 Terjual"
"1713627386-1215","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Ragum Penjepit PCB Original Holder Besi","Rp33.500","166 Terjual"
"1713627386-1216","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Plat Cetakan SC9863A SC2721G SU3 Amaoe Original Bga Stencil SC9832E","Rp56.600","53 Terjual"
"1713627386-1217","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible Tombol On Off Volume Advan i5c Plus Original Switch Power Button","Rp16.500","447 Terjual"
"1713627386-1218","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible Volume F1 Plus R9 Oppo Original Switch Flexibel Tombol Vol Fleksibel","Rp12.600","34 Terjual"
"1713627386-1219","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Papan Cas Oppo A16 Flexible Charger Konektor Charging Board Flex","Rp23.300","63 Terjual"
"1713627386-1220","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Cas VH Samsung S8 S9 Original New Tested Charging Charger","Rp36.500","64 Terjual"
"1713627386-1221","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Redmi 9 Xiaomi Original Lensa Camera Belakang Lens","Rp13.600","69 Terjual"
"1713627386-1222","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Charger 358s2122 Asus Zenfone 4 5 6 Cas Charging 358s 2122","Rp23.300","81 Terjual"
"1713627386-1223","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Power MT6358VW Redmi 9 Xiaomi Mediatek MT 6358VW","Rp83.600","671 Terjual"
"1713627386-1224","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Touch Sudah Oca Samsung A01 Touchscreen Sentuh Kaca LCD","Rp43.600","181 Terjual"
"1713627386-1225","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Lensa Kamera A03s Samsung Original Lens Camera Lense","Rp13.700","273 Terjual"
"1713627386-1226","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Power Pm8004 Original New Tested PM 8004 0vv","Rp28.600","512 Terjual"
"1713627386-1227","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible Papan Charger Redmi Note 2 Konektor Cas Xiaomi Connector Board Ces","Rp11.500","135 Terjual"
"1713627386-1228","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible Papan Cas Redmi Note 5 Pro Konektor Board Connector Charger Xiaomi Flex","Rp12.200","165 Terjual"
"1713627386-1229","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Ic 339s00033 IC Wifi Original New Tested","Rp53.300","122 Terjual"
"1713627386-1230","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Wifi Wcn3991 Redmi Note 9 Pro Original New Tested Wcn 3991 Xiaomi","Rp83.300","58 Terjual"
"1713627386-1231","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Glass Sudah Oca Poco M3 Xiaomi Kaca Touchscreen LCD Layar Sentuh","Rp18.600","402 Terjual"
"1713627386-1232","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Board Redmi Note 10 Pro 4G Flexible Mainboard Fleksibel Sub Main Xiaomi","Rp25.500","105 Terjual"
"1713627386-1233","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Redmi 8 Xiaomi Original Camera Lensa Bawaan Lense","Rp8.700","85 Terjual"
"1713627386-1234","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Display Redmi 4A NT50358 Light Lampu Original Xiaomi New Tested","Rp13.300","742 Terjual"
"1713627386-1235","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Power Pm6150A Original New Tested PM 6150A 102","Rp96.300","106 Terjual"
"1713627386-1236","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Realme 5i Original Lensa Camera Belakang Lens Lense","Rp11.600","426 Terjual"
"1713627386-1237","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Glass Sudah Oca X682 Hot 10 Infinix Kaca Touchscreen LCD Layar Sentuh","Rp20.800","138 Terjual"
"1713627386-1238","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Power MT6371P Redmi 6 6A Original New Tested Xiaomi MT 6371P 6371","Rp38.300","588 Terjual"
"1713627386-1239","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Tombol Luar On Off Oppo A5S Original Volume Power Button Outside","Rp13.300","357 Terjual"
"1713627386-1240","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera A01 Samsung Original Lensa Camera Belakang Lens","Rp11.600","60 Terjual"
"1713627386-1241","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC PA 77916-31 Oppo R11 F1s Original New Tested 7791631 Sky","Rp28.600","187 Terjual"
"1713627386-1242","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible On Off Zenfone 2 Laser Asus Ze500KL Power Tombol Fleksibel","Rp7.700","134 Terjual"
"1713627386-1243","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Ic Power Pm8150 103 Original New Tested Pm 8150","Rp46.600","92 Terjual"
"1713627386-1244","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Infinix Hot 9 Play Original Lensa Camera Belakang Lens Lense","Rp11.600","474 Terjual"
"1713627386-1245","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Cas Sm5720 Samsung Galaxy S8 Plus Original Tested Charger Ces SM 5720","Rp43.200","177 Terjual"
"1713627386-1246","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Buzzer Redmi 4X Buzer Xiaomi Dering Speaker","Rp16.100","73 Terjual"
"1713627386-1247","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Audio Sma1303 Samsung A21s Original New Tested Sma 1303","Rp34.300","148 Terjual"
"1713627386-1248","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Ic Power Pm4250 Original New Tested PM 4250 Qualcomm","Rp63.600","307 Terjual"
"1713627386-1249","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Power Pmi8998 Mi8 Original New Tested Xiaomi Pmi 8998 003","Rp56.300","245 Terjual"
"1713627386-1250","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible On Off Redmi Note 4X Mido Volume Fleksibel Switch Tombol Power","Rp8.600","134 Terjual"
"1713627386-1251","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Redmi Note 9 Pro Original Lensa Camera Lens Xiaomi","Rp15.500","1,7RB Terjual"
"1713627386-1252","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Infinix Smart 5 2021 Triple Camera Original Lensa Lens Belakang","Rp14.300","140 Terjual"
"1713627386-1253","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Power PM 8937 Redmi 4A 3S PM8937 Original New Tested Xiaomi","Rp26.500","3,8RB Terjual"
"1713627386-1254","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC PA 77912-21 J5 J7 Prime Original NewTested Samsung 7791221 77912","Rp33.600","161 Terjual"
"1713627386-1255","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Solder Goot Cs31 25W Biasa","Rp46.600","203 Terjual"
"1713627386-1256","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Penjepit LCD Tipis Biasa","Rp6.600","134 Terjual"
"1713627386-1257","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Power UMP510G5 Realme C21Y Original New Tested Spreadtrum","Rp68.500","56 Terjual"
"1713627386-1258","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Infinix Note 11s Lensa Camera Lens Belakang","Rp15.500","224 Terjual"
"1713627386-1259","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Audio SC8547 Realme 9 Pro 5G SC 8547","Rp44.600","32 Terjual"
"1713627386-1260","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Cas HL7593W2 Original New Tested Charging HL 7593W2","Rp27.200","19 Terjual"
"1713627386-1261","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Touchscreen Redmi 3 3S Pro Xiaomi Layar Sentuh Touch","Rp22.500","20 Terjual"
"1713627386-1262","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Konektor Baterai lp X 8 Plus Original Connector Battery Di Mesin","Rp23.200","138 Terjual"
"1713627386-1263","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas M22 M32 Samsung Fast Charging Flexible Charging Board M225F M325F","Rp56.600","16 Terjual"
"1713627386-1264","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Oppo A12 Original Lensa Camera Belakang Lens","Rp11.400","26 Terjual"
"1713627386-1265","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Power PM6150L Redmi Note 7 Pro Original New Tested Xiaomi","Rp88.300","79 Terjual"
"1713627386-1266","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Tombol Luar Redmi 5 Outside Button On Off Volume Switch Power","Rp11.200","7 Terjual"
"1713627386-1267","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Smart 6 Infinix Lensa Camera Lens Belakang Bukan Tempered Glass","Rp15.810Rp18.600-15%","10 Terjual"
"1713627386-1268","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Hot 12 Play Infinix Lensa Camera Lense Belakang Lens","Rp35.200","22 Terjual"
"1713627386-1269","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC RF SDR865 005 lp12 Pro Max SDR865 Baseband Sinyal","Rp66.300","23 Terjual"
"1713627386-1270","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC CPU MT6761V WE Infinix Smart 5 Original New Tested MT 6761V Mediatek Arm","Rp196.600","6 Terjual"
"1713627386-1271","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Glass Sudah Oca X693 X695 Infinix Note 10 Kaca Touchscreen LCD Layar Sentuh Touch","Rp18.600","140 Terjual"
"1713627386-1272","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Glass Sudah Oca A15s Oppo Kaca Touchscreen LCD Layar Sentuh","Rp18.600","82 Terjual"
"1713627386-1273","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Glass Sudah Oca J710 Samsung Kaca Touchscreen LCD Layar Sentuh","Rp18.600","16 Terjual"
"1713627386-1274","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Glass Sudah Oca V7 Plus Vivo Kaca Touchscreen LCD Layar Sentuh","Rp18.600","31 Terjual"
"1713627386-1275","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Cas Gq Vivo Y71 Original New Tested Charging Charger","Rp21.200","109 Terjual"
"1713627386-1276","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Display Sm5106 Samsung A5 Note 3 Original New Tested Lampu Light SM 5106","Rp26.300","14 Terjual"
"1713627386-1277","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flexible On Off Volume Mi4i Xiaomi Switch Tombol Power Mi 4i","Rp12.300","20 Terjual"
"1713627386-1278","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC RF PA 77927-11 77927 7792711 Original New Tested","Rp45.500","10 Terjual"
"1713627386-1279","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Konektor Papan Cas Redmi Note 8 Pro Board Connector Charger Xiaomi Flexible Charging Flex Fleksibel","Rp18.600","51 Terjual"
"1713627386-1280","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Lensa Kamera Redmi 8A Kaca Camera Xiaomi Lens","Rp11.200","17 Terjual"
"1713627386-1281","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Iph 7 Lensa Ring Camera","Rp13.300","103 Terjual"
"1713627386-1282","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Oppo A37 Neo 9 Kaca Lensa Camera Lens Belakang","Rp8.700","19 Terjual"
"1713627386-1283","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Redmi 7A Lensa Camera Lense Xiaomi","Rp11.200","92 Terjual"
"1713627386-1284","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera A91 Oppo Original Lensa Camera Lens Lense","Rp8.700","11 Terjual"
"1713627386-1285","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera M11 Samsung Lensa Camera Belakang Lens Lense","Rp11.200","9 Terjual"
"1713627386-1286","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Audio Aw87329 Redmi 7 Onclite Xiaomi Aw 87329 Awinic Original New Tested","Rp24.400","94 Terjual"
"1713627386-1287","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Power Mi5 PM8996","Rp36.500","23 Terjual"
"1713627386-1288","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC RF 77652-11 PA Samsung J510 J710 J7 2016 Original New Tested  77652","Rp22.100","276 Terjual"
"1713627386-1289","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Power PM8953 Redmi 5 Plus S2 PM 8953 Original New Tested","Rp52.500","817 Terjual"
"1713627386-1290","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Xiaomi Play Mi Lensa Original Bawaan Camera Belakang","Rp16.200","117 Terjual"
"1713627386-1291","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Power PM 8956 Redmi Note 3 PRO PM8956 Original New Tested","Rp23.600","110 Terjual"
"1713627386-1292","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","IC Audio +98512 Ewx Samsung S9 +98512ewx 98512","Rp36.300","90 Terjual"
"1713627386-1293","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Lensa Kamera A10S Samsung Original Camera Belakang","Rp14.600","131 Terjual"
"1713627386-1294","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Konektor Papan Cas Redmi 4 Prime Connector Charger Xiaomi Flex Charging","Rp16.500","152 Terjual"
"1713627386-1295","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Infinix Hot 11 Play Lensa Camera Belakang Lens","Rp13.600","304 Terjual"
"1713627386-1296","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Kaca Kamera Redmi Note 10 5G Original Lensa Camera Xiaomi Lense","Rp12.600Rp16.300-23%","400 Terjual"
"1713627386-1297","https://shopee.co.id/ipenpart?originalCategoryId=11044458#product_list","Flex Papan Cas Smart 6 Hot 12i 20i Infinix X6511 Fleksibel Charging Board Flexible","Rp33.200","123 Terjual"
